E-COMMERCE ANALYTICS REPORT
SQL FILE: advanced_queries.sql
================================================================================

REPORT 1
--------------------------------------------------------------------------------
region_code | order_date | daily_revenue | running_total
CUST0562 | Laura Perez | 32553.97 | 4 | Bronze
CUST0374 | Kenneth Farley | 29330.7 | 4 | Bronze
CUST0062 | Steven Flynn | 25276.51 | 4 | Bronze
CUST0206 | Phillip Nelson | 24858.99 | 4 | Bronze
CUST0083 | Alexander Collins | 23618.53 | 4 | Bronze
CUST0215 | Rachel Romero | 23275.61 | 4 | Bronze
CUST0364 | Melissa Brewer | 23274.95 | 4 | Bronze
CUST0061 | Richard Lawson | 22789.89 | 4 | Bronze
CUST0378 | Jackie Clements | 22617.94 | 4 | Bronze
CUST0026 | Shannon Jones | 20082.47 | 4 | Bronze
CUST0506 | Lisa Haynes | 19767.41 | 4 | Bronze
CUST0220 | Stacey Stewart | 18842.53 | 4 | Bronze
CUST0219 | Chad Baldwin | 18775.53 | 4 | Bronze
CUST0179 | Paul Thompson | 17786.65 | 4 | Bronze
CUST0326 | Shannon Davis | 17252.68 | 4 | Bronze
CUST0224 | Samantha Gardner | 15246.17 | 4 | Bronze
CUST0344 | Douglas Hartman | 13474.11 | 4 | Bronze
CUST0022 | Kim Martinez | 12736.79 | 4 | Bronze
CUST0578 | Stephen Jones | 3040.45 | 4 | Bronze
CUST0415 | Jacqueline Villegas | 2445.06 | 4 | Bronze
CUST0244 | Travis Wise | 722.04 | 4 | Bronze
CUST0003 | Cristian Santos | 0.0 | 4 | Bronze
CUST0007 | Shannon Ray | 0.0 | 4 | Bronze
CUST0015 | Rebecca Henderson | 0.0 | 4 | Bronze
CUST0019 | Mark Lynch | 0.0 | 4 | Bronze
CUST0029 | Victoria Garcia | 0.0 | 4 | Bronze
CUST0032 | Tammy Allison | 0.0 | 4 | Bronze
CUST0034 | Michael Cross | 0.0 | 4 | Bronze
CUST0038 | Kevin Mills | 0.0 | 4 | Bronze
CUST0045 | Sandra Williams | 0.0 | 4 | Bronze
CUST0048 | Rebecca Valencia | 0.0 | 4 | Bronze
CUST0052 | Courtney Velasquez | 0.0 | 4 | Bronze
CUST0053 | Matthew Ross | 0.0 | 4 | Bronze
CUST0069 | Paul Larsen | 0.0 | 4 | Bronze
CUST0071 | Chris Reyes | 0.0 | 4 | Bronze
CUST0074 | Sarah Ashley | 0.0 | 4 | Bronze
CUST0089 | Samuel Rivas | 0.0 | 4 | Bronze
CUST0094 | Kara Schmidt | 0.0 | 4 | Bronze
CUST0103 | Joseph Hayes | 0.0 | 4 | Bronze
CUST0105 | Brad Allen | 0.0 | 4 | Bronze
CUST0108 | Derek Thomas | 0.0 | 4 | Bronze
CUST0131 | Yolanda Francis | 0.0 | 4 | Bronze
CUST0132 | Ashlee Jackson | 0.0 | 4 | Bronze
CUST0135 | David Scott | 0.0 | 4 | Bronze
CUST0138 | Ian Phillips | 0.0 | 4 | Bronze
CUST0141 | Patricia Becker | 0.0 | 4 | Bronze
CUST0144 | Terry Coffey | 0.0 | 4 | Bronze
CUST0156 | Robin Hall | 0.0 | 4 | Bronze
CUST0157 | Brianna Anderson | 0.0 | 4 | Bronze
CUST0164 | Larry Garcia | 0.0 | 4 | Bronze
CUST0168 | Kristina Santiago | 0.0 | 4 | Bronze
CUST0173 | Kylie Morales | 0.0 | 4 | Bronze
CUST0177 | Michael Watkins | 0.0 | 4 | Bronze
CUST0183 | Anita Richard | 0.0 | 4 | Bronze
CUST0186 | Craig Morrison | 0.0 | 4 | Bronze
CUST0187 | Justin Riley | 0.0 | 4 | Bronze
CUST0198 | Susan Davis DDS | 0.0 | 4 | Bronze
CUST0203 | Vincent Mueller | 0.0 | 4 | Bronze
CUST0218 | Carrie Maxwell | 0.0 | 4 | Bronze
CUST0222 | Jessica Ross | 0.0 | 4 | Bronze
CUST0223 | Kathleen Jimenez | 0.0 | 4 | Bronze
CUST0229 | Amanda Hernandez | 0.0 | 4 | Bronze
CUST0233 | Benjamin Thompson | 0.0 | 4 | Bronze
CUST0235 | Michelle Ho | 0.0 | 4 | Bronze
CUST0236 | Dr. Cynthia Snyder | 0.0 | 4 | Bronze
CUST0239 | Michael Cooper | 0.0 | 4 | Bronze
CUST0241 | Travis Stone | 0.0 | 4 | Bronze
CUST0242 | Denise Weber | 0.0 | 4 | Bronze
CUST0258 | Brenda Velazquez | 0.0 | 4 | Bronze
CUST0261 | Paula Lane | 0.0 | 4 | Bronze
CUST0264 | Tami Salas | 0.0 | 4 | Bronze
CUST0269 | Jennifer Reed | 0.0 | 4 | Bronze
CUST0275 | Taylor Gentry | 0.0 | 4 | Bronze
CUST0280 | Margaret Sullivan | 0.0 | 4 | Bronze
CUST0288 | Stephanie Harris | 0.0 | 4 | Bronze
CUST0303 | Gregory Schneider | 0.0 | 4 | Bronze
CUST0310 | Melissa Padilla | 0.0 | 4 | Bronze
CUST0315 | Terri Morgan | 0.0 | 4 | Bronze
CUST0328 | Amanda Mcfarland | 0.0 | 4 | Bronze
CUST0338 | Misty Hansen | 0.0 | 4 | Bronze
CUST0343 | Ernest Oconnell | 0.0 | 4 | Bronze
CUST0347 | David Moore | 0.0 | 4 | Bronze
CUST0353 | Todd Thomas | 0.0 | 4 | Bronze
CUST0358 | Jeffrey Smith | 0.0 | 4 | Bronze
CUST0365 | Ryan Harvey | 0.0 | 4 | Bronze
CUST0368 | Joshua Jackson | 0.0 | 4 | Bronze
CUST0369 | Ashley Wilson | 0.0 | 4 | Bronze
CUST0370 | Jeffery Fitzgerald | 0.0 | 4 | Bronze
CUST0372 | Heather Page | 0.0 | 4 | Bronze
CUST0375 | Wendy Camacho | 0.0 | 4 | Bronze
CUST0376 | Sandra Juarez | 0.0 | 4 | Bronze
CUST0388 | Alejandra Santos | 0.0 | 4 | Bronze
CUST0390 | Bryce Blair | 0.0 | 4 | Bronze
CUST0396 | Lori Mason | 0.0 | 4 | Bronze
CUST0397 | Kimberly Hernandez | 0.0 | 4 | Bronze
CUST0400 | Mary Thompson | 0.0 | 4 | Bronze
CUST0407 | Courtney Wright | 0.0 | 4 | Bronze
CUST0416 | Angela Bradley | 0.0 | 4 | Bronze
CUST0419 | Christopher Owens | 0.0 | 4 | Bronze
CUST0429 | Danielle Phillips | 0.0 | 4 | Bronze
CUST0440 | Patricia Mathis | 0.0 | 4 | Bronze
CUST0449 | Rachel Lane | 0.0 | 4 | Bronze
CUST0450 | Fernando Lynn | 0.0 | 4 | Bronze
CUST0452 | Jessica Valdez | 0.0 | 4 | Bronze
CUST0459 | Michael Davis | 0.0 | 4 | Bronze
CUST0462 | Stephanie Mcbride | 0.0 | 4 | Bronze
CUST0478 | Anthony Nash | 0.0 | 4 | Bronze
CUST0479 | Matthew Palmer | 0.0 | 4 | Bronze
CUST0484 | Stephanie Evans | 0.0 | 4 | Bronze
CUST0490 | Henry Garner | 0.0 | 4 | Bronze
CUST0497 | Curtis Watson | 0.0 | 4 | Bronze
CUST0498 | Michael Sims | 0.0 | 4 | Bronze
CUST0511 | David Hall | 0.0 | 4 | Bronze
CUST0517 | Meghan White | 0.0 | 4 | Bronze
CUST0518 | Sheryl Acosta | 0.0 | 4 | Bronze
CUST0527 | Jordan Clark | 0.0 | 4 | Bronze
CUST0542 | Jenny Smith | 0.0 | 4 | Bronze
CUST0550 | Justin Anderson | 0.0 | 4 | Bronze
CUST0558 | Jose Vaughan | 0.0 | 4 | Bronze
CUST0559 | Austin Santiago | 0.0 | 4 | Bronze
CUST0570 | Clinton Jensen | 0.0 | 4 | Bronze
CUST0572 | Danielle Gonzalez | 0.0 | 4 | Bronze
CUST0580 | Kimberly Valdez | 0.0 | 4 | Bronze
CUST0586 | Michael Boyd | 0.0 | 4 | Bronze
CUST0597 | James Rodriguez | 0.0 | 4 | Bronze
CUST0050 | Rita Keith | -2175.98 | 4 | Bronze
CUST0263 | Jeremy Barnes | -9773.35 | 4 | Bronze
CUST0349 | Robin Wheeler | -32010.96 | 4 | Bronze
CUST0139 | Melissa Garner | -91230.33 | 4 | Bronze
CUST0217 | Ashley Perkins | -140028.76 | 4 | Bronze

Rows returned: 600

REPORT 6
--------------------------------------------------------------------------------
year | month | revenue | prev_year_revenue | yoy_growth_percent
--------------------------------------------------------------------------------
2024 | 01 | 7269149.87 | None | None
2024 | 02 | 6333738.32 | None | None
2024 | 03 | 4298223.34 | None | None
2024 | 04 | 5120182.05 | None | None
2024 | 05 | 6341087.36 | None | None
2024 | 06 | 8123782.06 | None | None
2024 | 07 | 6696850.51 | None | None
2024 | 08 | 6474461.2 | None | None
2024 | 09 | 3628570.51 | None | None
2024 | 10 | 5342188.45 | None | None
2024 | 11 | 7606474.08 | None | None
2024 | 12 | 5222718.5 | None | None
2025 | 01 | 4803047.24 | 7269149.87 | -33.93
2025 | 02 | 7753198.78 | 6333738.32 | 22.41
2025 | 03 | 6343870.53 | 4298223.34 | 47.59
2025 | 04 | 6510939.66 | 5120182.05 | 27.16
2025 | 05 | 6981597.03 | 6341087.36 | 10.1
2025 | 06 | 5881523.25 | 8123782.06 | -27.6
2025 | 07 | 8212908.08 | 6696850.51 | 22.64
2025 | 08 | 7621600.17 | 6474461.2 | 17.72
2025 | 09 | 3656226.49 | 3628570.51 | 0.76
2025 | 10 | 5856342.19 | 5342188.45 | 9.62
2025 | 11 | 9277391.7 | 7606474.08 | 21.97
2025 | 12 | 4273230.48 | 5222718.5 | -18.18
2026 | 01 | 7026863.15 | 4803047.24 | 46.3
2026 | 02 | 7499388.81 | 7753198.78 | -3.27
2026 | 03 | 5214836.99 | 6343870.53 | -17.8
2026 | 04 | 5563655.86 | 6510939.66 | -14.55
2026 | 05 | 7037296.55 | 6981597.03 | 0.8
2026 | 06 | 6208283.89 | 5881523.25 | 5.56
2026 | 07 | 5618041.62 | 8212908.08 | -31.59

Rows returned: 31

REPORT 7
--------------------------------------------------------------------------------
customer_id | first_category | latest_category | category_shift
--------------------------------------------------------------------------------
CUST0001 | Electronics | Clothing | Yes
CUST0002 | Home | Clothing | Yes
CUST0004 | Clothing | Clothing | No
CUST0005 | Clothing | Clothing | No
CUST0006 | Books | Clothing | Yes
CUST0008 | Electronics | Electronics | No
CUST0009 | Electronics | Home | Yes
CUST0010 | Home | Electronics | Yes
CUST0011 | Books | Clothing | Yes
CUST0012 | Books | Books | No
CUST0013 | Electronics | Clothing | Yes
CUST0014 | Home | Books | Yes
CUST0016 | Home | Home | No
CUST0017 | Books | Books | No
CUST0018 | Clothing | Home | Yes
CUST0020 | Home | Home | No
CUST0021 | Electronics | Home | Yes
CUST0022 | Clothing | Clothing | No
CUST0023 | Electronics | Electronics | No
CUST0024 | Books | Electronics | Yes
CUST0025 | Home | Home | No
CUST0026 | Home | Home | No
CUST0027 | Books | Electronics | Yes
CUST0028 | Electronics | Clothing | Yes
CUST0030 | Books | Clothing | Yes
CUST0031 | Electronics | Electronics | No
CUST0033 | Clothing | Electronics | Yes
CUST0035 | Electronics | Electronics | No
CUST0036 | Clothing | Clothing | No
CUST0037 | Books | Electronics | Yes
CUST0039 | Clothing | Home | Yes
CUST0040 | Clothing | Home | Yes
CUST0041 | Clothing | Books | Yes
CUST0042 | Clothing | Electronics | Yes
CUST0043 | Home | Clothing | Yes
CUST0044 | Electronics | Home | Yes
CUST0046 | Books | Books | No
CUST0047 | Electronics | Home | Yes
CUST0049 | Clothing | Clothing | No
CUST0050 | Home | Home | No
CUST0051 | Electronics | Clothing | Yes
CUST0054 | Clothing | Clothing | No
CUST0055 | Books | Clothing | Yes
CUST0056 | Home | Clothing | Yes
CUST0057 | Home | Home | No
CUST0058 | Electronics | Books | Yes
CUST0059 | Clothing | Clothing | No
CUST0060 | Electronics | Electronics | No
CUST0061 | Clothing | Clothing | No
CUST0062 | Electronics | Electronics | No
CUST0063 | Home | Home | No
CUST0064 | Books | Home | Yes
CUST0065 | Home | Home | No
CUST0066 | Electronics | Electronics | No
CUST0067 | Home | Electronics | Yes
CUST0068 | Electronics | Electronics | No
CUST0070 | Home | Electronics | Yes
CUST0072 | Clothing | Clothing | No
CUST0073 | Books | Books | No
CUST0075 | Electronics | Clothing | Yes
CUST0076 | Clothing | Clothing | No
CUST0077 | Books | Electronics | Yes
CUST0078 | Clothing | Electronics | Yes
CUST0079 | Books | Electronics | Yes
CUST0080 | Electronics | Books | Yes
CUST0081 | Clothing | Clothing | No
CUST0082 | Books | Electronics | Yes
CUST0083 | Clothing | Clothing | No
CUST0084 | Electronics | Home | Yes
CUST0085 | Books | Books | No
CUST0086 | Electronics | Clothing | Yes
CUST0087 | Books | Books | No
CUST0088 | Electronics | Electronics | No
CUST0090 | Books | Electronics | Yes
CUST0091 | Books | Books | No
CUST0092 | Home | Clothing | Yes
CUST0093 | Electronics | Home | Yes
CUST0095 | Home | Home | No
CUST0096 | Books | Books | No
CUST0097 | Clothing | Clothing | No
CUST0098 | Electronics | Home | Yes
CUST0099 | Home | Books | Yes
CUST0100 | Books | Home | Yes
CUST0101 | Home | Electronics | Yes
CUST0102 | Clothing | Books | Yes
CUST0104 | Home | Electronics | Yes
CUST0106 | Clothing | Books | Yes
CUST0107 | Electronics | Home | Yes
CUST0109 | Books | Home | Yes
CUST0110 | Home | Home | No
CUST0111 | Electronics | Clothing | Yes
CUST0112 | Electronics | Home | Yes
CUST0113 | Electronics | Electronics | No
CUST0114 | Home | Home | No
CUST0115 | Electronics | Electronics | No
CUST0116 | Home | Home | No
CUST0117 | Books | Books | No
CUST0118 | Electronics | Electronics | No
CUST0119 | Clothing | Clothing | No
CUST0120 | Home | Home | No
CUST0121 | Books | Home | Yes
CUST0122 | Books | Home | Yes
CUST0123 | Clothing | Clothing | No
CUST0124 | Books | Electronics | Yes
CUST0125 | Electronics | Clothing | Yes
CUST0126 | Home | Books | Yes
CUST0127 | Books | Books | No
CUST0128 | Books | Clothing | Yes
CUST0129 | Home | Books | Yes
CUST0130 | Books | Books | No
CUST0133 | Home | Home | No
CUST0134 | Electronics | Home | Yes
CUST0136 | Home | Electronics | Yes
CUST0137 | Electronics | Electronics | No
CUST0139 | Home | Home | No
CUST0140 | Home | Home | No
CUST0142 | Books | Electronics | Yes
CUST0143 | Books | Clothing | Yes
CUST0145 | Books | Clothing | Yes
CUST0146 | Clothing | Home | Yes
CUST0147 | Books | Clothing | Yes
CUST0148 | Clothing | Clothing | No
CUST0149 | Books | Home | Yes
CUST0150 | Books | Books | No
CUST0151 | Home | Electronics | Yes
CUST0152 | Home | Home | No
CUST0153 | Electronics | Home | Yes
CUST0154 | Electronics | Electronics | No
CUST0155 | Electronics | Electronics | No
CUST0158 | Electronics | Clothing | Yes
CUST0159 | Home | Clothing | Yes
CUST0160 | Electronics | Home | Yes
CUST0161 | Home | Home | No
CUST0162 | Books | Books | No
CUST0163 | Books | Books | No
CUST0165 | Clothing | Electronics | Yes
CUST0166 | Books | Electronics | Yes
CUST0167 | Electronics | Electronics | No
CUST0169 | Clothing | Clothing | No
CUST0170 | Clothing | Clothing | No
CUST0171 | Electronics | Clothing | Yes
CUST0172 | Clothing | Books | Yes
CUST0174 | Clothing | Clothing | No
CUST0175 | Electronics | Electronics | No
CUST0176 | Home | Home | No
CUST0178 | Clothing | Clothing | No
CUST0179 | Books | Books | No
CUST0180 | Electronics | Home | Yes
CUST0181 | Electronics | Electronics | No
CUST0182 | Books | Books | No
CUST0184 | Electronics | Clothing | Yes
CUST0185 | Electronics | Electronics | No
CUST0188 | Home | Home | No
CUST0189 | Clothing | Home | Yes
CUST0190 | Home | Home | No
CUST0191 | Home | Electronics | Yes
CUST0192 | Books | Books | No
CUST0193 | Home | Home | No
CUST0194 | Clothing | Clothing | No
CUST0195 | Books | Books | No
CUST0196 | Books | Books | No
CUST0197 | Home | Electronics | Yes
CUST0199 | Books | Books | No
CUST0200 | Clothing | Clothing | No
CUST0201 | Books | Books | No
CUST0202 | Electronics | Clothing | Yes
CUST0204 | Electronics | Electronics | No
CUST0205 | Clothing | Books | Yes
CUST0206 | Books | Books | No
CUST0207 | Home | Clothing | Yes
CUST0208 | Electronics | Books | Yes
CUST0209 | Electronics | Electronics | No
CUST0210 | Electronics | Electronics | No
CUST0211 | Books | Books | No
CUST0212 | Electronics | Books | Yes
CUST0213 | Books | Books | No
CUST0214 | Electronics | Electronics | No
CUST0215 | Clothing | Clothing | No
CUST0216 | Clothing | Clothing | No
CUST0217 | Home | Home | No
CUST0219 | Electronics | Electronics | No
CUST0220 | Clothing | Clothing | No
CUST0221 | Home | Home | No
CUST0224 | Home | Home | No
CUST0225 | Books | Books | No
CUST0226 | Clothing | Home | Yes
CUST0227 | Home | Books | Yes
CUST0228 | Electronics | Home | Yes
CUST0230 | Home | Clothing | Yes
CUST0231 | Home | Home | No
CUST0232 | Electronics | Books | Yes
CUST0234 | Books | Home | Yes
CUST0237 | Books | Books | No
CUST0238 | Clothing | Clothing | No
CUST0240 | Electronics | Electronics | No
CUST0243 | Electronics | Electronics | No
CUST0244 | Home | Home | No
CUST0245 | Electronics | Clothing | Yes
CUST0246 | Books | Books | No
CUST0247 | Clothing | Clothing | No
CUST0248 | Home | Home | No
CUST0249 | Books | Home | Yes
CUST0250 | Clothing | Home | Yes
CUST0251 | Books | Home | Yes
CUST0252 | Home | Home | No
CUST0253 | Electronics | Home | Yes
CUST0254 | Home | Electronics | Yes
CUST0255 | Home | Clothing | Yes
CUST0256 | Electronics | Books | Yes
CUST0257 | Clothing | Clothing | No
CUST0259 | Home | Home | No
CUST0260 | Books | Books | No
CUST0262 | Books | Books | No
CUST0263 | Books | Books | No
CUST0265 | Clothing | Clothing | No
CUST0266 | Books | Clothing | Yes
CUST0267 | Electronics | Electronics | No
CUST0268 | Clothing | Clothing | No
CUST0270 | Clothing | Electronics | Yes
CUST0271 | Clothing | Books | Yes
CUST0272 | Electronics | Electronics | No
CUST0273 | Books | Home | Yes
CUST0274 | Home | Home | No
CUST0276 | Clothing | Home | Yes
CUST0277 | Home | Clothing | Yes
CUST0278 | Clothing | Clothing | No
CUST0279 | Books | Books | No
CUST0281 | Home | Home | No
CUST0282 | Clothing | Clothing | No
CUST0283 | Home | Home | No
CUST0284 | Books | Clothing | Yes
CUST0285 | Electronics | Electronics | No
CUST0286 | Clothing | Clothing | No
CUST0287 | Clothing | Clothing | No
CUST0289 | Electronics | Electronics | No
CUST0290 | Electronics | Clothing | Yes
CUST0291 | Books | Electronics | Yes
CUST0292 | Books | Electronics | Yes
CUST0293 | Electronics | Clothing | Yes
CUST0294 | Books | Books | No
CUST0295 | Clothing | Electronics | Yes
CUST0296 | Clothing | Clothing | No
CUST0297 | Books | Electronics | Yes
CUST0298 | Electronics | Electronics | No
CUST0299 | Electronics | Electronics | No
CUST0300 | Electronics | Electronics | No
CUST0301 | Electronics | Books | Yes
CUST0302 | Home | Electronics | Yes
CUST0304 | Books | Books | No
CUST0305 | Books | Books | No
CUST0306 | Books | Books | No
CUST0307 | Home | Electronics | Yes
CUST0308 | Home | Home | No
CUST0309 | Home | Electronics | Yes
CUST0311 | Clothing | Clothing | No
CUST0312 | Books | Electronics | Yes
CUST0313 | Books | Electronics | Yes
CUST0314 | Books | Books | No
CUST0316 | Electronics | Electronics | No
CUST0317 | Electronics | Clothing | Yes
CUST0318 | Home | Home | No
CUST0319 | Electronics | Electronics | No
CUST0320 | Clothing | Clothing | No
CUST0321 | Home | Clothing | Yes
CUST0322 | Clothing | Clothing | No
CUST0323 | Clothing | Home | Yes
CUST0324 | Books | Books | No
CUST0325 | Electronics | Home | Yes
CUST0326 | Electronics | Electronics | No
CUST0327 | Home | Clothing | Yes
CUST0329 | Home | Home | No
CUST0330 | Electronics | Electronics | No
CUST0331 | Home | Clothing | Yes
CUST0332 | Electronics | Books | Yes
CUST0333 | Home | Home | No
CUST0334 | Books | Books | No
CUST0335 | Clothing | Books | Yes
CUST0336 | Electronics | Electronics | No
CUST0337 | Books | Clothing | Yes
CUST0339 | Clothing | Clothing | No
CUST0340 | Books | Home | Yes
CUST0341 | Home | Electronics | Yes
CUST0342 | Books | Books | No
CUST0344 | Books | Books | No
CUST0345 | Home | Home | No
CUST0346 | Books | Clothing | Yes
CUST0348 | Books | Books | No
CUST0349 | Books | Books | No
CUST0350 | Books | Books | No
CUST0351 | Clothing | Electronics | Yes
CUST0352 | Electronics | Books | Yes
CUST0354 | Clothing | Clothing | No
CUST0355 | Clothing | Books | Yes
CUST0356 | Books | Home | Yes
CUST0357 | Home | Home | No
CUST0359 | Electronics | Electronics | No
CUST0360 | Home | Home | No
CUST0361 | Electronics | Books | Yes
CUST0362 | Electronics | Electronics | No
CUST0363 | Clothing | Books | Yes
CUST0364 | Books | Books | No
CUST0366 | Clothing | Clothing | No
CUST0367 | Books | Books | No
CUST0371 | Clothing | Clothing | No
CUST0373 | Clothing | Home | Yes
CUST0374 | Electronics | Electronics | No
CUST0377 | Clothing | Electronics | Yes
CUST0378 | Books | Books | No
CUST0379 | Electronics | Electronics | No
CUST0380 | Home | Home | No
CUST0381 | Electronics | Electronics | No
CUST0382 | Electronics | Electronics | No
CUST0383 | Books | Books | No
CUST0384 | Books | Clothing | Yes
CUST0385 | Home | Clothing | Yes
CUST0386 | Clothing | Electronics | Yes
CUST0387 | Electronics | Books | Yes
CUST0389 | Clothing | Clothing | No
CUST0391 | Electronics | Clothing | Yes
CUST0392 | Books | Clothing | Yes
CUST0393 | Electronics | Electronics | No
CUST0394 | Electronics | Home | Yes
CUST0395 | Books | Books | No
CUST0398 | Books | Books | No
CUST0399 | Electronics | Electronics | No
CUST0401 | Home | Home | No
CUST0402 | Clothing | Electronics | Yes
CUST0403 | Clothing | Clothing | No
CUST0404 | Electronics | Electronics | No
CUST0405 | Electronics | Clothing | Yes
CUST0406 | Clothing | Clothing | No
CUST0408 | Home | Electronics | Yes
CUST0409 | Electronics | Electronics | No
CUST0410 | Books | Books | No
CUST0411 | Books | Books | No
CUST0412 | Books | Electronics | Yes
CUST0413 | Electronics | Electronics | No
CUST0414 | Clothing | Clothing | No
CUST0415 | Books | Books | No
CUST0417 | Electronics | Electronics | No
CUST0418 | Electronics | Electronics | No
CUST0420 | Books | Books | No
CUST0421 | Electronics | Books | Yes
CUST0422 | Books | Clothing | Yes
CUST0423 | Home | Home | No
CUST0424 | Clothing | Books | Yes
CUST0425 | Home | Electronics | Yes
CUST0426 | Books | Home | Yes
CUST0427 | Home | Home | No
CUST0428 | Electronics | Electronics | No
CUST0430 | Clothing | Electronics | Yes
CUST0431 | Electronics | Electronics | No
CUST0432 | Electronics | Home | Yes
CUST0433 | Books | Home | Yes
CUST0434 | Home | Home | No
CUST0435 | Electronics | Home | Yes
CUST0436 | Books | Electronics | Yes
CUST0437 | Electronics | Books | Yes
CUST0438 | Books | Books | No
CUST0439 | Books | Books | No
CUST0441 | Home | Electronics | Yes
CUST0442 | Electronics | Books | Yes
CUST0443 | Electronics | Clothing | Yes
CUST0444 | Home | Home | No
CUST0445 | Clothing | Electronics | Yes
CUST0446 | Books | Books | No
CUST0447 | Clothing | Clothing | No
CUST0448 | Books | Books | No
CUST0451 | Clothing | Books | Yes
CUST0453 | Home | Books | Yes
CUST0454 | Home | Home | No
CUST0455 | Home | Electronics | Yes
CUST0456 | Electronics | Electronics | No
CUST0457 | Clothing | Books | Yes
CUST0458 | Books | Home | Yes
CUST0460 | Home | Home | No
CUST0461 | Clothing | Home | Yes
CUST0463 | Electronics | Electronics | No
CUST0464 | Electronics | Clothing | Yes
CUST0465 | Electronics | Electronics | No
CUST0466 | Clothing | Clothing | No
CUST0467 | Clothing | Clothing | No
CUST0468 | Electronics | Electronics | No
CUST0469 | Clothing | Electronics | Yes
CUST0470 | Electronics | Electronics | No
CUST0471 | Books | Books | No
CUST0472 | Electronics | Books | Yes
CUST0473 | Clothing | Clothing | No
CUST0474 | Books | Electronics | Yes
CUST0475 | Clothing | Home | Yes
CUST0476 | Clothing | Clothing | No
CUST0477 | Clothing | Electronics | Yes
